0,7.346153846153846
1,9.080645161290322
2,5.850393700787402
3,8.0
4,7.977011494252873
5,17.0
6,6.299212598425197
7,9.625
8,6.6875
9,6.354330708661418
10,9.6375
11,7.247787610619469
12,5.9868421052631575
13,7.818897637795276
14,11.603305785123966
15,6.01
16,11.404761904761905
17,9.0
18,6.0
19,7.796747967479675
20,7.081081081081081
21,6.171428571428572
22,8.669291338582678
23,9.0
24,10.0
25,10.0
26,8.297872340425531
27,12.0
28,9.0
29,8.433070866141732
30,7.708661417322834
31,9.976377952755906
32,10.039370078740157
33,8.727272727272727
34,7.0
35,12.0
36,9.156862745098039
37,6.0
38,4.0
39,8.88888888888889
40,9.0
41,9.0
42,9.0
43,8.28888888888889
44,9.551020408163266
45,8.0
46,9.0
47,11.0
48,8.927536231884059
49,11.258620689655173
50,9.0
51,8.0
52,6.826666666666667
53,10.0
54,7.0
55,7.0
56,7.770491803278689
57,7.905511811023622
58,8.102941176470589
59,9.186440677966102
60,5.968503937007874
61,10.347826086956522
62,5.605263157894737
63,12.214285714285714
64,8.0
65,9.385826771653543
66,9.692307692307692
67,8.352941176470589
68,10.533333333333333
69,10.0
70,8.102941176470589
71,10.0
72,10.0
73,7.466666666666667
74,9.411764705882353
75,10.0
76,10.631578947368421
77,8.0
78,9.833333333333334
79,8.048
80,10.95890410958904
81,10.0
82,12.0
83,9.25
84,9.125
85,9.030303030303031
86,10.0
87,10.0
88,17.0
89,9.162790697674419
90,7.0
91,10.0
92,6.872727272727273
93,8.142857142857142
94,9.486956521739131
95,11.76923076923077
96,10.0
97,9.0
98,11.277777777777779
99,7.0
100,11.479452054794521
101,9.870967741935484
102,7.3977272727272725
103,10.211382113821138
104,15.527777777777779
105,10.0
106,10.098360655737705
107,10.069444444444445
108,7.32520325203252
109,7.846153846153846
110,7.379310344827586
111,10.076923076923077
112,9.081632653061224
113,10.189873417721518
114,10.0
115,7.0
116,6.795081967213115
117,8.450819672131148
118,10.5625
119,10.295081967213115
120,10.25
121,8.170454545454545
122,6.888888888888889
123,7.0
124,10.0
125,8.0
126,10.113636363636363
127,8.642857142857142
128,8.206611570247935
129,8.0
130,8.833333333333334
131,9.475
132,9.380165289256198
133,9.0
134,10.0
135,10.0
136,11.454545454545455
137,8.229508196721312
138,7.977011494252873
139,9.333333333333334
140,9.376811594202898
141,7.231884057971015
142,9.5
143,9.93
144,10.666666666666666
145,10.0
146,9.488372093023257
